
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,25.21,0.11,0.44
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Capacity,Aggregate fuel,Renewables,GW,26.83,0.16,0.6
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Capacity,Aggregate fuel,Wind and Solar,GW,1.62,0.05,3.18
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Capacity,Fuel,Bioenergy,GW,0.48,0.06,14.29
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Capacity,Fuel,Coal,GW,64.31,1.04,1.64
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Capacity,Fuel,Gas,GW,14.03,0.61,4.55
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Capacity,Fuel,Hydro,GW,24.73,0.05,0.2
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Capacity,Fuel,Nuclear,GW,2.72,0.0,0.0
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Capacity,Fuel,Other Fossil,GW,7.43,0.37,5.24
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Capacity,Fuel,Solar,GW,0.01,0.0,0.0
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Capacity,Fuel,Wind,GW,1.61,0.05,3.21
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,610.99,23.61,4.02
India,IND,2002,Country or economy,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity demand,Demand per capita,Demand per capita,MWh,0.56,0.01,1.82
